created_time,message,id,object_link.connections.comments.message,from
2019-03-13T14:06:19+0000,Resultado da campanha violenta! Onde armas resolve o problema!Muitos usaram suas páginas postando armas com os dedos!,3147976375217403_3147992778549096,"Explique Realengo em 2011, sob o governo DILMA e o estatuto do desarmamento então, JUMENTA!",
2019-03-13T14:06:19+0000,Resultado da campanha violenta! Onde armas resolve o problema!Muitos usaram suas páginas postando armas com os dedos!,3147976375217403_3147992778549096,"Por que vocês ainda não compraram as armas de vocês ! Criar os filhos com educação , respeitando as outras pessoas ! Ensinando a não chamar os outros de jumento! A educação é a melhor arma .""para os meus funcionou!",
2019-03-13T14:06:19+0000,Resultado da campanha violenta! Onde armas resolve o problema!Muitos usaram suas páginas postando armas com os dedos!,3147976375217403_3147992778549096,"Realmente não resolveu , agr eu t pergunto burrona , as armas q esses assassinos usaram eram legalizadas ?? E os seguranças da escola , estavam armados ?? Responde pra gente imbecil",
2019-03-13T14:06:19+0000,Resultado da campanha violenta! Onde armas resolve o problema!Muitos usaram suas páginas postando armas com os dedos!,3147976375217403_3147992778549096,Vai ver que ele não tem família estrutura!Educação é a melhor arma! Imagine uma escola com todos armados!,
2019-03-13T14:06:19+0000,Resultado da campanha violenta! Onde armas resolve o problema!Muitos usaram suas páginas postando armas com os dedos!,3147976375217403_3147992778549096,"Elvia Maria Tavares onde estão os pais desses BOSTAS , a mãe fez no funk cheia de cachaça e o pai esta aonde , camisinha em postos de saúde e terminais de ônibus a muitos anos , nosso país foi saqueado pelo PT falta saúde educação segurança e e muitos se acostumaram a viver desse jeito colocando filho. No mundo largando desse jeito kd a mãe desses bostas o pai e eles que queremos ver cobrar explicação , não do nosso Presidente , temos que ter a lei da arma sim , tantas outras que ele vai colocar nosso país no trilho ...",
2019-03-13T14:06:19+0000,Resultado da campanha violenta! Onde armas resolve o problema!Muitos usaram suas páginas postando armas com os dedos!,3147976375217403_3147992778549096,Parem de culpar os outros pela educação dos filhos! Educação vem de berço não de partido! Agora vou da uma elogiada para o Presidente Bolsonaro quando ele falou que as famílias tem que saber educar os filhos!Ele tá certo! O Presidente pode armar a população mais se não tiver educação!,
2019-03-13T14:06:19+0000,Resultado da campanha violenta! Onde armas resolve o problema!Muitos usaram suas páginas postando armas com os dedos!,3147976375217403_3147992778549096,Mimimimimimimimimimi...,
2019-03-13T14:06:19+0000,Resultado da campanha violenta! Onde armas resolve o problema!Muitos usaram suas páginas postando armas com os dedos!,3147976375217403_3147992778549096,"Qual a diferença entre armas legalizadas e ilegais ""as duas matam.""BANDIDOS E INOCENTES(EDUCAÇÃO É A RESPOSTA PRA TUDO)",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Antes de começar a querer lacrar, pode ser ilegal como podem ter pego de algum familiar.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Ué, e desde quando ser legalizada impede isso?",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Mais importante: quem alimenta o mercado clandestino? 
Não vamos nos esquecer que foram encontrados 117 fuzis em posse de agentes do estado. 
Armas só tem uma finalidade: matar.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Luciano Oliveira então, a solução é tornar as armas deles legalizadas. Ao invés de combater mais duramente o comércio ilegal, entendi!",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"De qualquer jeito, teve acesso a arma...",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Claro que no clandestino. Pergunta muito obvia, aliás. Agora, do que adiantaria a legalização? Mais casos como esse, talvez?",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Luciano Oliveira Liberar a posse de armas vai diminuir casos como esse? Então por que liberar?,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Até pq vai resolver se liberar as armas, né?",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Eram adolescentes. Nem precisava perguntar. Mas a Extrema Imprensa com certeza não irá polpar o porte de armas.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Que porra é extrema imprensa, seu retardado?",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,E importa se é legalizado ou clandestina? Arma mata do mesmo jeito seu animal,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Luciano Oliveira perdeu a chance de ficar em silêncio,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Clandestinas,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Kkkkkk mas se vc colocar mais armas na sociedade, a chance de alguma cair no mercado negro aumenta, principalmente pra aumentar a competitividade.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,extrema imprensa,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Nehh kkk,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Enquanto houver desarmamento, o lunático armado sempre vai fazer o que ele quiser com suas vítimas.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Vai ver noticia no zap zap evangelico. Ou na record do edir macedo. #Jesus na goiabeira,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,É um jumento mesmo.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,🐂,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"As armas do vizinho do Bolsonaro, eram legais ou foram adquiridas na casa da sua avó??",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Tanto faz, pessoas erradas puseram as mãos em armas. Armas.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Larissa Alves a legalizada pode impedir que um maluco concretize um ato desses com uma arma ilegal e pra obter a legal você vai estar sujeito a uma série de responsabilizações se a arma tiver qualquer destino diferente.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Luciano Oliveira quem começou a fazer Política de tragédia foi você.
Agora sua pergunta não faz absolutamente no menor sentido. Pensa. Pensa. Para de repetir coisas de Facebook. Pensa. Não seja um zumbi ambulante.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Luciano Oliveira no mesmo mercado que o vizinho do bozo comprou os 117 fuzis,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Toda arma é produzida legalmente e foi introduzida na sociedade legalmente, não dá pra fazer um 38 no quintal de casa.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Luciano Oliveira vc eh burro em,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Tauff Ganem de Abreu a diferença é que a arma adquirida legalmente vai ter o nome do adquirente no registro e ele será responsável por qualquer destinação diferente que ocorrer depois.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Carlos Shadaloo na cadeia junto com o lula,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Luciano Oliveira Quero ver invadir
escolas militares...
Que Deus console as famílias!",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Prof. Cássio Augusto na cadeia com seu bandido de estimação ;),
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Posso te garantir que elas não foram fabricadas por eles.
100% de certeza que foram compradas por alguém que poderia comprar.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Em vez de cobrar pelo Estatuto do Desarmamento, os hipócritas do desarmamentistas vão atrás do ""posso legal"" que nem existe nesse país.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Claro! Armas legalizadas não matam...,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Independente de como eles conseguiram as armas, eles iriam matar geral de qualquer forma 🤷🏻‍♂️",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Prof. Cássio Augusto você sabe que as armas a que está se referindo foram encontradas na casa do outro suspeito lá no Méier, muito longe da casa do Bolsonaro, e está usando desinformação de modo deliberado ou desconhece a notícia e está repassando assim mesmo?",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Extrema imprensa,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Usaram bestas,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Luciano Oliveira toda arma clandestina foi comprada legalmente em algum lugar.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"O que isso importa agora o doente?
Tem monte de pais chorando a morte de seus filhos agora e você preocupado onde as armas foram adquiridas pelo amor né mais humanidade por favor",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Olha o pensamento, não vou matar meus colegas pq a arma do meu pai e registrada e vai dar merda Hahahahhaha Triste..",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Concerteza ilegal até por que o decreto que regulamenta tem 2 meses o processo pra posse demora um tempo são várias etapas,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Igor Carvalho não, uma arma clandestina pode ter vindo de outro país por contrabando sem ter sido comprada legalmente por ninguém antes.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Armas legalizadas ou não sempre vão oarar nas mãos de pessoas descontroladas.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Oque no fim daria na mesma né? Ou você acha que eles pensam: ""ahhh perai que essa arma é legalizada eu não vou usar, mas essa é clandestina eu uso essa então"". Não justifique o injustificável. #gado",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Toda arma clandestina foi de alguma forma subtraída de alguém que a tinha de forma legalizada. 

Quanto mais armas legalizada, mais armas ilegais....",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Nelson Franca Matam sim mas eu gostaria de ter uma legalizada para me proteger desse tipo de merda...........,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Desde quando o estatuto do desarmamento salvou vidas??,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Luciano Oliveira com os milicianos que o Bozo apoia.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Para os que estão falando ""Toda arma é produzida legalmente e foi introduzida legalmente na sociedade"" e ""foram comprados por quem podia comprar legalmente"" então toma 
https://www.google.com/amp/g1.globo.com/fantastico/noticia/2017/11/traficantes-montam-fuzis-genericos-com-pecas-contrabandeadas.amp",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Pode dirigir um carro sem habilitação? Mas o povo dirige ne? Pode ter posse de arma e sair com a arma na rua? Oq te garante q ninguem vai sair.. sendo q ninguem respeita lei alguma???,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Victor M. Freitas você acha que traficantes armados até os dentes adquiriram armas que eram legalizadas? Óbvio que não, adquiriram por contrabando de armas vindas de fora do país e por outros meios.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Quando vejo notícias parecidas em geral a origem da arma é LEGAL.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Infelizmente o acesso a arma sempre vai existir proíbam ou não, as pessoas tem que ter o direito de se defender em pé de igualdade.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Vai ler sobre o assunto cara, para com esse senso comum, chega.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Meu jesus na goiabeira, cumprimenta seu jesus na goiabeira",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Pois é, porque se a arma for legalizada ela não mata , né? Eis a diferença de uma arma legal e uma não legalizada.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Rose Kriger a diferença é que uma arma legalizada pode te proteger de quem tenha uma não legalizada.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Italo Martins ficou sem argumento né? rsrsrs quebrou seu Caps Lock? pois esta gritando kkkkkkk,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"O cara quer defender uma pauta da direita e não mede as consequências disso, se bandidos já roubam armas de policiais e seguranças, imagina de pessoas comum. Luciano Oliveira, até numa discussão de trânsito, uma pessoa inflada de raiva e ódio pode descarregar sua pistola no outro, esse caso da escola foi motivada por ódio e da raiva e arma foi o instrumento letal de fazer isso rápido e com mais vítimas.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Eu não estou acreditando que a outra tá criticando a imprensa só para defender o mito dela? 

É de dar vergonha, e ânsia de vômito ler isso.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Luciano Oliveira não sei, mas nos eua onde a maioria das usadas em casos de atiradores em escolas eram armas legais

Impediu bastante coisa né?💁‍♀️",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Luciano Oliveira e vc acha que para quem quer praticar um crime muda alguma coisa se a arma for registrada ou não?? Rsrsrsrs,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Perfil fake da desgraça, pega seu presidente e morra com ele. 

O negócio é óbvio e o outro ainda acha que vai ser bom liberar as armas, facilitar mais ao acesso. 

Pqp",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Então vão pensar assim... Se acabar as armas ilegais, não vou matar pessoas pq só existem armas registradas!! Hahahahahhahahahhahaha",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,"Com maior controle do estado e uma Polícia não corrupta o tráfico de armas seria menor. 
Más como discutir segurança pública e tráfico de armas com um extremo imbecil que cita extrema imprensa.",
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Luciano Oliveira contrabando de armas é facilitado por quem mesmo? Ah é. Policia federal.,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,que diferença faz?,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Luciano Oliveira mercado clandestino administrado por policiais né?,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,#EiLucianoOliveiraVaiTomarNoCU,
2019-03-13T14:03:23+0000,"Antes de a extrema imprensa começar a usar esse caso para fazer campanha contra a posse legal de armas, gostaria de fazer uma pergunta. As armas usadas por esses atiradores eram legalizadas ou foram adquiridas no mercado clandestino?",3147976375217403_3147985038549870,Meu Deus ahahahahahahahahahaha,
