created_time,message,id,object_link.connections.comments.message,object_link.connections.likes
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,Mariane Paes uma coisa não anula a outra!,Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,"Mariane Paes porque eles morreram, triste e tragicamente, pela posse e porte de arma de fogo. Só por isso.",Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,"Isso é reflexo do estímulo dado nas campanhas eleitorais. Vamos orar, sim, para que as próximas vítimas não sejam nossos parentes.",Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,"Mariane Paes orar pelas almas que se foram é bom para que tenha tranquilidade, mais criticar e protesta contra o armamento talvez, que fique bem claro TALVEZ ajude evitar que isso possa acontecer tantas vezes de novo",Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,Verdade,Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,"Mariane Paes só Deus mesmo no controle, já está demais essas barbaridades 😥😥",Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,"Temos que criticar porte e posse de arma, sim!! Esse tipo de coisa só estimula e possibilita ainda mais a violência! Ter arma em casa não trás segurança a ngm! A liberação assinada, foi irresponsabilidade! Essas vidas todas poderiam ter sido poupadas dessa tragédia!!",Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,"Orar ou rezar por pessoas que ja morreram não adianta de nada.
Leiam a biblia e saibam a vdd",Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,"Se não sabe interpretar um comentário, fico imaginando como interpretará a Bíblia 🤔🤔🤔... Oremos !",Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,"👏👏👏👏👏👏👏👏👏
Apoiadissíma",Table
2019-03-13T15:10:52+0000,"Ao invés de ficarem criticando posse, porte e o raio que o parta de armas.. pq não dobram os vossos joelhos e orem pelas crianças atingidas nessa triste tragédia... 
Que Deus tenha misericórdia! 🙏
#Paz",2166359013459197_2166408603454238,"Quem anda armado se não for policia,é bandido. Brasileiro não tem capacidade de ter cachorro vira latas. Vai ter capacidade de possuir armas? Kkkkkkkkkk Fala sério.",Table
2019-03-13T15:36:23+0000,Ate parece que isso só aconteceu pelo porte de armas ..que dizer que quando era proibido nao tinha nada disso assaltos mortes e etc. Deixa desses pensamentos leigos ..quando se quer fazer algo se da um jeito !!!,2166359013459197_2166439473451151,"George Macedo me parece que leigo é você, que não vê e analisa friamente os fatos. Veja, com mais armas em circulação, a chance de que um adolescente desequilíbrado como esses pegue a arma do pai e produza ataques semelhantes será muito maior. Ah mas o pai responsável vai deixar bem guardado. Não esqueça que o mal do brasileiro é achar que nunca vai acontecer o pior. Veja por exemplo o que ocorre nos Estados Unidos, e as discussões sobre posse de arma que existem por lá.",Table
2019-03-13T15:36:23+0000,Ate parece que isso só aconteceu pelo porte de armas ..que dizer que quando era proibido nao tinha nada disso assaltos mortes e etc. Deixa desses pensamentos leigos ..quando se quer fazer algo se da um jeito !!!,2166359013459197_2166439473451151,Concordo....,Table
2019-03-13T15:36:23+0000,Ate parece que isso só aconteceu pelo porte de armas ..que dizer que quando era proibido nao tinha nada disso assaltos mortes e etc. Deixa desses pensamentos leigos ..quando se quer fazer algo se da um jeito !!!,2166359013459197_2166439473451151,Até pq não estavam só com armas tinha facas também bombas né .,Table
2019-03-13T15:36:23+0000,Ate parece que isso só aconteceu pelo porte de armas ..que dizer que quando era proibido nao tinha nada disso assaltos mortes e etc. Deixa desses pensamentos leigos ..quando se quer fazer algo se da um jeito !!!,2166359013459197_2166439473451151,Verdade,Table
2019-03-13T15:36:23+0000,Ate parece que isso só aconteceu pelo porte de armas ..que dizer que quando era proibido nao tinha nada disso assaltos mortes e etc. Deixa desses pensamentos leigos ..quando se quer fazer algo se da um jeito !!!,2166359013459197_2166439473451151,Ainda é proibido,Table
2019-03-13T14:56:18+0000,"Em contra partida flexibilização de porte de arma vai indo , só Deus pra resguardar !
Será que ninguém parou pra pensar que foi-se o tempo que as crianças não tinham tanta facilidade em tudo ! 
Vivemos numa era muito permissiva onde alguns se admiram da esperteza e curiosidade de crianças e jovens , onde coisa de adulto e coisa de criança se confundem e se fundem !",2166359013459197_2166390830122682,"As armas que estavam com eles não vieram da legalidade e sim de onde todas as outras armas que são usadas em crimes, do crime.",Table
2019-03-13T14:56:18+0000,"Em contra partida flexibilização de porte de arma vai indo , só Deus pra resguardar !
Será que ninguém parou pra pensar que foi-se o tempo que as crianças não tinham tanta facilidade em tudo ! 
Vivemos numa era muito permissiva onde alguns se admiram da esperteza e curiosidade de crianças e jovens , onde coisa de adulto e coisa de criança se confundem e se fundem !",2166359013459197_2166390830122682,Jefferson Sales CR isso que eu ia dizer,Table
2019-03-13T14:56:18+0000,"Em contra partida flexibilização de porte de arma vai indo , só Deus pra resguardar !
Será que ninguém parou pra pensar que foi-se o tempo que as crianças não tinham tanta facilidade em tudo ! 
Vivemos numa era muito permissiva onde alguns se admiram da esperteza e curiosidade de crianças e jovens , onde coisa de adulto e coisa de criança se confundem e se fundem !",2166359013459197_2166390830122682,"Porte de arma só pioram as coisas, Ainda mais quando são arma pra um povo mal educado e sem educação, Aí fode tudo.",Table
2019-03-13T14:56:18+0000,"Em contra partida flexibilização de porte de arma vai indo , só Deus pra resguardar !
Será que ninguém parou pra pensar que foi-se o tempo que as crianças não tinham tanta facilidade em tudo ! 
Vivemos numa era muito permissiva onde alguns se admiram da esperteza e curiosidade de crianças e jovens , onde coisa de adulto e coisa de criança se confundem e se fundem !",2166359013459197_2166390830122682,"Olha ai, até parece que pra marginal cometer tal atrocidade é preciso antes ele tirar porte/posse. Quem fica a mercê disso é o povo de bem, como esses alunos, morreram sem se defender... podes crer amiguinho, estatuto de desarmamento serve sim👍",Table
2019-03-13T14:56:18+0000,"Em contra partida flexibilização de porte de arma vai indo , só Deus pra resguardar !
Será que ninguém parou pra pensar que foi-se o tempo que as crianças não tinham tanta facilidade em tudo ! 
Vivemos numa era muito permissiva onde alguns se admiram da esperteza e curiosidade de crianças e jovens , onde coisa de adulto e coisa de criança se confundem e se fundem !",2166359013459197_2166390830122682,"Pelas informações, os autores não sao menores, roubaram um carro antes do acontecimento na escola, jogavam os jogos mais violentos... Legalizar arma ou não, parece não fazer diferença para esse tipo de mente.",Table
2019-03-13T15:37:00+0000,"Eu acho q primeiro q tudo tem q pesquisar a familia desses atiradores..
Quem são os pais ? Como era a vida familiar desses jovens ?
Sim pq tudo começa dentro de casa.....",2166359013459197_2166440150117750,Cleide Mara mais agora? Pra que mesmo?,Table
2019-03-13T15:37:00+0000,"Eu acho q primeiro q tudo tem q pesquisar a familia desses atiradores..
Quem são os pais ? Como era a vida familiar desses jovens ?
Sim pq tudo começa dentro de casa.....",2166359013459197_2166440150117750,Cleide Mara concordo,Table
2019-03-13T15:37:00+0000,"Eu acho q primeiro q tudo tem q pesquisar a familia desses atiradores..
Quem são os pais ? Como era a vida familiar desses jovens ?
Sim pq tudo começa dentro de casa.....",2166359013459197_2166440150117750,"Bia Valadares pra não ficar espalhando coisa falsa e culpando apenas os dois, quando se nota que tem muita coisa envolvida pra eles terem chegado ao surto que tiveram!",Table
2019-03-13T14:35:27+0000,"Triste o coração mais uma vez sangra nesse início de ano, tempos difíceis que nada mais são do que reflexo de anos e anos de negligência estatal para com seu povo seja na segurança ou educação.",2166359013459197_2166362933458805,null,Table
2019-03-13T15:23:00+0000,"Os moleques estavam bem equipado, como eles conseguiram esses equipamentos? Estranho",2166359013459197_2166423196786112,null,Table
2019-03-13T16:24:48+0000,"É triste, muito triste! 

Uma chacina ceifando vidas e pessoas vindo em comentários defender porte legal de armas.
Pessoas que dizem ter Deus no coração!
Eu acho que o Deus de vocês devem ter é vergonha de levar o nome tão em vão assim.

Força para as famílias, que consigam força pra passar por uma tragédia dessas! Aos sobreviventes, que consigam seguir sem sequelas psicológicas ou físicas.",2166359013459197_2166483470113418,null,Table
2019-03-13T14:42:48+0000,"Hj em dia o mundo tá violento, assim c nos outros países o mesmo atentado chega ao nosso, creio q seja devido a bullying e incentivo d jogos violentos realistas virtuais d tiro, isso se dá devido à falta d carinho dos pais c seus filhos!!!",2166359013459197_2166372146791217,Nada a ver os jogos.,Table
2019-03-13T14:42:48+0000,"Hj em dia o mundo tá violento, assim c nos outros países o mesmo atentado chega ao nosso, creio q seja devido a bullying e incentivo d jogos violentos realistas virtuais d tiro, isso se dá devido à falta d carinho dos pais c seus filhos!!!",2166359013459197_2166372146791217,"Isso pq deves jogar algum desses, nos 🇺🇸 a maioria dos casos são sim d simuladores d jogos violoentos!",Table
2019-03-13T14:42:48+0000,"Hj em dia o mundo tá violento, assim c nos outros países o mesmo atentado chega ao nosso, creio q seja devido a bullying e incentivo d jogos violentos realistas virtuais d tiro, isso se dá devido à falta d carinho dos pais c seus filhos!!!",2166359013459197_2166372146791217,"Wilson Pinheiro Não são os jogos, nenhum gamer faz isso. Mas está aí o acesso e facilidade dos adolescentes conseguir uma arma. 
Essa é a violência da família armada para se proteger ?",Table
2019-03-13T14:42:48+0000,"Hj em dia o mundo tá violento, assim c nos outros países o mesmo atentado chega ao nosso, creio q seja devido a bullying e incentivo d jogos violentos realistas virtuais d tiro, isso se dá devido à falta d carinho dos pais c seus filhos!!!",2166359013459197_2166372146791217,"Se vc soubesse q o jovem estava vestido c personagem d um desses jogos mudaria d pensamento, essa juventude d hj está enlouquecida, qnto a facilidade d arrumar uma arma isso discordo a não ser q seja um marginal, pois p mim é coisa d marginal arrumar uma arma c facilidade, fora q eles fizeram o crime premeditado, atiraram num tio q descobriu o plano, espero q vc esteja acompanhando o caso!!!",Table
2019-03-13T14:42:48+0000,"Hj em dia o mundo tá violento, assim c nos outros países o mesmo atentado chega ao nosso, creio q seja devido a bullying e incentivo d jogos violentos realistas virtuais d tiro, isso se dá devido à falta d carinho dos pais c seus filhos!!!",2166359013459197_2166372146791217,"Wilson Pinheiro concordo com você, penso da mesma forma... Muitos jogos violentos e tem pessoas que tem a cabeça fraca pra isso .",Table
2019-03-13T14:42:48+0000,"Hj em dia o mundo tá violento, assim c nos outros países o mesmo atentado chega ao nosso, creio q seja devido a bullying e incentivo d jogos violentos realistas virtuais d tiro, isso se dá devido à falta d carinho dos pais c seus filhos!!!",2166359013459197_2166372146791217,"Então se fosse por jogos violentos teríamos muito mais casos desse tipo não é 

Cadê a família desses garotos?
O que se passava com eles?
Eles tinham uma vida/família estruturada?

São coisas que vc tem que pensar antes de sair falando qualquer coisa 

Hj em dia parece que qualquer um consegue uma arma 

Tá tudo perdido",Table
2019-03-13T14:58:50+0000,"Jesus cristo não tenho psicológico pra assistir isso, sou mãe e tô arrasada lendo isso",2166359013459197_2166393970122368,null,Table
2019-03-13T15:18:53+0000,"Que mundo é esse que estamos vivendo😔, que tragédia horrível..estou sentindo na alma a dor desses pais que perderam seus filhos!! Sem estrutura psicólogica para tudo isso😓",2166359013459197_2166418043453294,null,Table
2019-03-13T15:13:39+0000,"Até um tempo atrás esse tipo de notícia sempre era fora do Brasil. Hoje toda essa maldade/crueldade está no mundo todo. Não temos mais para onde fugir. Como se proteger.
Senhor até quando vamos viver toda essa maldade humana?😔",2166359013459197_2166411826787249,null,Table
2019-03-14T01:03:23+0000,"• Luto por Suzano 
• Luto por Brumadinho 
• Luto pelas enchentes do Rio 
• Luto pelas enchentes de SP 
• Luto pelo ninho do urubu 
• Luto pela violência a mulheres 
• LUTO PELO BRASIL 😪😪😪😭",2166359013459197_2166786193416479,null,Table
2019-03-13T14:52:54+0000,Nãooo ... Penso que um dia vou acordar e ver apenas noticias boas .. Mas quando vejo é uma pior que a outra ainda mais envolvendo criança meu Deus ... A gente que tem filho ficamos desesperados pela tamanha violência 😥😭,2166359013459197_2166384113456687,null,Table
2019-03-13T15:19:38+0000,Gente eu sei q é cedo pra fala algo mas algo me diz q o q incentivou e tá incentivando esse moleques e esse jogo fre fire gente olhando esse vídeo parece q estamos dentro de um jogo de atiradores várias pessoas sendo mortas meu Deus,2166359013459197_2166418886786543,Eu hein,Table
2019-03-13T15:19:38+0000,Gente eu sei q é cedo pra fala algo mas algo me diz q o q incentivou e tá incentivando esse moleques e esse jogo fre fire gente olhando esse vídeo parece q estamos dentro de um jogo de atiradores várias pessoas sendo mortas meu Deus,2166359013459197_2166418886786543,Q viagem,Table
2019-03-13T15:19:38+0000,Gente eu sei q é cedo pra fala algo mas algo me diz q o q incentivou e tá incentivando esse moleques e esse jogo fre fire gente olhando esse vídeo parece q estamos dentro de um jogo de atiradores várias pessoas sendo mortas meu Deus,2166359013459197_2166418886786543,Vitória Gabriela quis dizer q pessoas cm mentes vazias e fracas ficam obcecadas por esse jogo violentos e por um delírio faz o q esses jovens fizeram !,Table
2019-03-13T15:19:38+0000,Gente eu sei q é cedo pra fala algo mas algo me diz q o q incentivou e tá incentivando esse moleques e esse jogo fre fire gente olhando esse vídeo parece q estamos dentro de um jogo de atiradores várias pessoas sendo mortas meu Deus,2166359013459197_2166418886786543,Eu já vi o free fire e outros jogos e vendo um vídeo q me enviaram e parecidos cenas de pessoas mortas brutalmente e sendo assinadas também e muito forte o vídeo,Table
2019-03-13T15:31:55+0000,Parabéns #Dol por não postar as imagens em respeito as vítimas.,2166359013459197_2166433773451721,null,Table
2019-03-13T14:36:31+0000,"Antes deles invadirem a escola, os mesmos tentaram matar um comerciante perto da escola, sendo que esse comerciante está internado na Santa Casa de Suzano.",2166359013459197_2166364383458660,Eduardo Pontes ele morreu 😭,Table
2019-03-13T16:02:03+0000,"Trabalho em CAPS E o que tem de jovens com transtorno mental é na maioria ainda convivem em um ambiente onde deveria haver paz,harmonia e amor.....Seu lar.",2166359013459197_2166468670114898,null,Table
2019-03-13T14:43:42+0000,"Meu Deus, o que esta ação tecendo com a humanidade",2166359013459197_2166373150124450,null,Table
2019-03-13T14:50:12+0000,"Meu Deus é tanta maldade, q nem na escola as crianças estão seguras 😔 
Meu Deus protejas meus filhos e de todos q estudam e q ainda não estudam tb, livrai de todo mal.🙏",2166359013459197_2166380620123703,null,Table
2019-03-13T15:48:14+0000,"Gente, é mais do que óbvio que eles foram inspirados pelo Massacre de Columbine em 1999, que tbm inspirou o personagem Tate da série de Tv American Horror Story, o garoto tentou se vestir parecido! É só analisar e comparar fotos e fatos.",2166359013459197_2166455223449576,null,Table
2019-03-13T15:43:30+0000,Vontade de pegar minha filha deixa so em csa quando ta no colegio fica aflita orando sempre p deus cuidar proteger ela p mim meus parentes tbm 😢,2166359013459197_2166448933450205,null,Table
2019-03-13T19:29:09+0000,"Já podem acabar com esse jogo free fire, características desse jogo que não acrescenta em nada , apenas na maldade 😰",2166359013459197_2166570730104692,Concordo,Table
2019-03-13T15:32:36+0000,Ou Dol se for pra colocar essas filmagens nada com nada é melhor não publicar...,2166359013459197_2166435173451581,"São menores de idade, não podem publicar as fotos.",Table
2019-03-13T15:01:46+0000,Meu Deus 😥 isso é triste demais 😥 só quero meus filhos nesse momento... Empatia às todas as mães 😥,2166359013459197_2166397726788659,null,Table
2019-03-13T15:00:34+0000,"Triste realidade.. Hoje na verdade, não temos mais sossego em lugar algum. Temos que pedir a Deus muita proteção a esse mundo que estamos vivendo. 🙏",2166359013459197_2166396386788793,null,Table
2019-03-13T15:17:20+0000,"Muito triste isso... só nos resta rezar mesmo, o maior problema disso tudo está no ser humano, que Deus tenha misericórdia de nós!!!",2166359013459197_2166416053453493,null,Table
2019-03-13T15:44:58+0000,Vamos ocupar a mente desses meninos com trabalho e estudo. E Aumentar a pena pro crime.,2166359013459197_2166451496783282,null,Table
2019-03-13T15:09:44+0000,"Pai amado, oque tá acontecendo com a raça humana !?? 😢😢😞",2166359013459197_2166407350121030,null,Table
2019-03-13T19:01:30+0000,"Triste !
Que Deus conforte as familias
E nossas famílias , para que nos possamos cuidar ,educar e acompanhar o que nossos filhos fazem...
Pois temos q esta sempre de olho.",2166359013459197_2166557670105998,null,Table
2019-03-13T15:16:33+0000,Cada vez mas a falta de Deus no coração do ser humano é a justificativa para toda essas barbáries 😭,2166359013459197_2166415293453569,null,Table
2019-03-13T17:14:25+0000,"Medo de sair de casa e ir pra escola, faculdade, ou cinema, shopping, praças... As pessoas estão surtadas, hoje em dia. Deus nos proteja e console essas famílias.",2166359013459197_2166508360110929,null,Table
2019-03-13T16:03:09+0000,Peço a Deus q proteja sempre meu filho e todos q estudam senhor e q livrem de todo o mal 🙏,2166359013459197_2166470963448002,null,Table
2019-03-14T01:31:23+0000,Meu Deus oque está acontecendo senhor muita tragédia 💔😱😭falta Deus Abençoe senhor as famílias pai.🙏🏻🙌🏻,2166359013459197_2166811470080618,null,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Tenho certeza que essas armas não são legalizadas e muito menos os bandidos tinham posse muiiiito menos porte e sim daria certo pois se tivesse uma pessoa na escola com uma arma registrada( com treinamento e todos os requisitos para se ter uma) essa tragédia poderia ter sido menor ou quem sabe até evitada.,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Ahh os atiradores eram de bem. Agora tudo faz sentido,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Ué, mas e o estatuto do desarmento n era pra evitar isso? E pq ainda acontece?",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Eduardo, confia no teu potencial de ter uma arma dentro de casa ""legalizada"" e quadrilha se armar ""ilegalmente"" e invadir sua casa fazendo vítima na sua família tudo pra conseguir a sua arma que vc legalizou. Arma não é a solução da vigilância. É fazer mais guerra!",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Gerar mais sangue!,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Junior Rodriguês desde quando bandido é cidadão de bem? Só lembrando que coisas do tipo não são de hoje . Como vai desarmar os marginais ?,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Muito difícil conseguir uma arma, eles só conseguiram pq o ""Bolodemilho"" tá no poder.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Em momento algum disse que eles sao de bem! Reys San , entenda o que eu disse nos comentários a cima!",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"350 tu tem uma arma em mãos no mercado negro , sem contar p quem já tá no meio do crime , ter uma arma é fácil .",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Junior Rodriguês Dois adolescentes, que pelo atual regime não podem ter porte, então as armas eram ilegais. Vcs usam a ideologia pra tentar tirar proveito de qualquer tragédia, nojentos. Eles estavam mal intencionados, não importa se as armas eram legais ilegais, iam fazer do mesmo jeito, não seja canalha.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Não se para uma pessoa armada com palavras, só se pode parar uma pessoa armada com outra arma, oq tu chama de guerra eu chamo de lei básica de sobrevivência, enquanto só um lado atirar teremos tragédias desse tipo",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Jefferson Sales CR da sobrevivência de quem? A sua realidade condiz com um filme de apocalipse zumbi e não com a vida real de fato. Acorda! Arma que vc diz que vai fazer vc sobreviver é a mesma que pode te matar e matar inocentes ao seu redor que não tem culpa de absolutamente nada se vc resolver atirar. Apartir daí é tiroreito descontrolado! Pq quem lutar contigo pode ser mais doido que tu! Resumindo Todos perdem!,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Saudade de quando a posse não era legalizado e não existia esse tipo de crime nas escolas,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Junior Rodriguês vergonha,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Deve ser uma maravilha sua mente pensar que isso ocorre por causa da legalização da posse para o cidadão de bem. Olhe pra você, pra mim e olhe para as pessoas que podem ter acesso, uma pessoa que tem e que não tem permissão. Procure um argumento mais plausível.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,David Baía Procure aprender a entender ironia!,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Acho que quem não tá olhando pra realidade é você amigo, o tiroteio aconteceu, pessoas inocentes morreram isso é fato se tivesse um segurança armado ali ou que fosse um policial militar a realidade poderia ter sido outra, doido ou não sobrevive aquele que tem chance de se defender quem não tem só morre mesmo,não vamos longe, ano passado um meliante abordou várias senhoras com crianças na porta de uma escola se fosse a intenção dele matar todos ali assim ele faria sabe o que paro ele ? Uma mulher armada, temos que olhar para a realidade sim,pessoas estão morrendo sem a chance de se defender pois só um lado tem arma.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,e quem foi que disse que bandido é cidadão de bem ?,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Os dois com armas vc com mentalidade acha que se neutralizará e todos ficaram em paz Jefferson Sales CR ? Pelo amor de Deus! Olho por olho e dente por dente só fez sangue! Só fará vítimas!,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Se os guardas tivessem armados duvido se esses mlks não tinham morrido antes de entrar,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Imagina todos armados...seria um tiroteio...e muitas dezenas de mortos, isso porque cada iria tentar se defender atirando no outro (legítima defesa), pois não conseguiriam identificar quem começou a ""lambança"", ainda mais foi no horário do intervalo.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Abner Rabel sensato!,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Lourenço, o primeiro alvo seriam os guardas. Vc entra num banco e olha pro guarda...o guarda vai te perguntar porque estás olhando pra ele?
O guarda do pode atirar se vc der o primeiro tiro...a policia só atira se for atacada...eh força letal meu caro amigo.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Cara pela lógica as tem um cara armado ameaçando a mim e a outras pessoas e eu consigo neutralizar ele logo as vítimas e eu estaremos a salvo não ? Essa tua conta de ''mais vítimas'' não bate,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,O que não bate é tua achar que vai ser paz e amor duas pessoas armadas. Senta lá então,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Abner Rabel os tiroteios já estão acontecendo, só que o lado inocente só morre pois não tem como ou quem os defenda.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Violência se combate com violência, infelizmente, se um cara armado vem me matar eu não vou desejar paz e amor pra ele antes de ver ele me fuzilar",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Bom, teu pensamento não ta errado. O mundo ta violento. Mas não sou egoísta assim em não olhar pro próximo. Vc é egoísta e não tenho nada haver com isto.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Junior Rodriguês egoísta ? 8 pessoas foram baleadas sendo 5 crianças, se tivesse alguém armado ali pra defender a escola esse número seria menor ou até mesmo nulo, entre ver 5 crianças e 3 trabalhadores morrendo e ver dois bandido armados morrendo,desculpe meu egoísmo exige que eu fique do lado dos inocentes.",Table
2019-03-13T15:54:08+0000,"Oh meu Deus!!!! o que é isso? pra que isso? porque isso? é muito chocante , é muito triste,é muito sofrimento,pra onde a gente se vira é desgraça pra todos os lados, imagina os pais dessas crianças e jovens?",2166359013459197_2166460960115669,null,Table
2019-03-13T16:04:56+0000,Terror essa é a palavra. Que Deus console familiares e amigos.,2166359013459197_2166472520114513,null,Table
