Comentario
"Mano esse povo contra reforma ou é contra o Brasil ou são retardados ! Sem a reforma o Brasil quebra , aí vira uma Venezuela de vez , sem aposentadorias e sem empregos,  pra alegria dos petebas  . FDP ."
"Ah vá,  não diga,  ninguém previa isso   kkk"
"Estão amputando um braço de cada brasileiro.  Esta Reforma da Previdência seria algo assim.....Também será o fim da aposentadoria dos mais pobres, sem combater privilégios...A manada está indo cega ao matadouro...Quem está vibrando é a mídia, os banqueiros, o mercado especulativo( Bolsa, dólar), os grandes empresários, militares, juízes, políticos.....A aprovação da Reforma será o maior Toma Lá Dá Cá da República, um Vale -Tudo sem precedentes, caso contrário esta Reforma não passaria no Congresso..."
Coitado do estadinho ainda pensa que é mídia relevante...acha que suas matérias pautam o governo
"Se um país vende seus meios de produção a capitais estrangeiros, que logo tomam os lucros e os levam para  seus países de origem;  Se um país submete seus trabalhadores à uma competência internacional para oferecer cada ano mão de obra mais barata; Se um país afunda na armadilha de não autofinanciar seu crescimento, senão de endividar-se no estrangeiro e logo ver-se sitiado por interesses usurários;  Se um país aceita entregar seu mercado interno aos produtores estrangeiros, abrindo suas portas de par em par; Se um país procede assim, o que têm de estranho que caminhe para a ruína?(SALVADOR BORREGO)"
"Bora carai, não votei no bolsonaro 😂, mas quero bolsa a 120K#SóVem!"
Bolsonaro 2022 o melhor da história...Parabéns mito
"Se a bolsa sobe, bom para o cidadão médio não é."
Eu vou rir dessa gente depois que a reforma for aprovada e continuar ganhando menos do que um salário mínimo - se tiverem trabalhando
"Bolsa subiu também com a Reforma Trabalhista. Resultado:-Criou-se o intermitente (sujeito ganha menos do que salário mínimo). Esse dificilmente vai se aposentar e receber um bpc)- terceirização irrestrita. Trabalho duro sem local fixo de sem subir na empresa. - mulheres gravidas em condição de insalubridade (teve q a justiça suspender)- direitos trabalhista quaisquer podem ser revogados por acordo (que tem o patrão mais força - ou então e demitido), também terá dificuldades de se aposentar."
Top. Minhas ações na bolsa renderam bilhões em lucro. Maravilha.
Esta máfia da bolsa de valores só serve e favorece Banqueiros internacionais pra fuder os outros quando querem ganhar jogam as ações de determinadas empresas ou estatal lá em baixo pra comprar ou quando favorecer mais o lado deles jogam lá em cima  RESUMINDO MÁFIA  .
Acho hilário o pobre de direita comemorando isso.
Parabéns Senhor Presidente acabar com os privilégios desse povo chega a madeira no lombo.MITO MITO MITO MITO MITO😂😂😂😂😂😂🔫🔫🔫🔫🔫
"ATENÇÃO !  Eles estão REDUZINDO o valor da sua futura aposentadoria, contribuinte normal ! Eles também estão prejudicando aqueles de  renda mais baixa ! Não acreditem na propaganda enganosa da ""grande imprensa"", pois eles, como sempre, estão defendendo os interesses dos seus anunciantes, dentre eles  o próprio Governo Federal ! PRESSIONE o seu Deputado ! Essa Reforma, como está, NÃO pode passar, senão teremos, no futuro, uma multidão de idosos em situação de extrema pobreza !"
"Que beleza,  a maioria da população  brasileira  investe  na bolsa né? 🤭"
É a reforma chegando e o dinheiro prestes a sair por causa do fundo eleitoral. Querem aumentar de 1bi pra 3bi. Saiu agora no noticiário.
"Graças a Deus, e o terrivelmente Bozo, ninguém mais acredita na bocarra dessa Presidnete. O Congresso assumiu seu verdadeiro trabalho."
