Comentario
E ainda usam a bandeira do Brasil bando de hipócritas
Isso pobres comemora comemora daqui um ano a gente conversa...Da uma olhadinha o que aconteceu no Chile
Bando de desgraçado vão conseguir o que querem..
Meu Deus. lamentável
"Parabéns aos envolvidos, vamos trabalhar que nem um condenado e se Aposentar perto da morte"
O pobre de direita comemora o fim da sua aposentadoria. 🇧🇷#GadoDeMais
Incrível é ver pobre lascado que vai se fu... com esaa reforma comemorando a vitoria de que os explora pqp!
"Nossos aposentados rurais vão sofrer tanto 😭 só vão receber 400,00 por mês,como viver com 400,00 só Deus 😭"
Bandos de canalhas só aprovaram porquê foi libertado  recursos
E uma vergonha um escândalo pobre ficar feliz c essa reforma
Mais  uma derrota desses petralhas comunistas ptzada que  esvaziaram os cofres públicos agora são contra a reforma mais justiça divina desceu assim como esses velhos comunistas vão  ser desterrados  já  estão morrendo
chupa PETZADA!!!
Comemore só não vem chorar miséria depois vou mandar tomar no c...
"A esquerda deveria ter feito a reforma da previdência, esteve 16 anos no governo porque não fez???"
Pobre burro e ignorante tem de monte
É ultrajante o que vimos hoje.
"Não entendo desses deputados, o povo vota para representar e  voltam para os trabalhadores nunca se aposentarem é ainda comemoram ....."
"Como que o governo tira mais de ""um trilhão"" do sistema previdenciário e diz que a população vai ser beneficiada. A maioria dos brasileiros não faz ideia do quanto vão se prejudicar com essa reforma da previdência. Só não é pior porque os políticos de esquerda deram uma corrigida em muita coisa, senão a tragédia seria muito pior."
Esquerdoidos putos da vida kkkk
deviam pegar cada deputado de  cada estado e encher de porrada
Depois dos 10 milhões distribuídos a esses políticos corruptos.
"O Lula não participou da votação, porque? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 Deve ta vendo o sol nascer quadrado, velho safado, culpa dele essa reforma"
Estão dando tudo de si pra ferrar os pobres. E os pobres aplaudindo...
Q merda!
Cadê os bolsominions comemorando?
Abutres
"Eu vi a sessão. Um show de puxassaquismo para fazer o Rodrigo Maia chorar, a TV cortava o áudio quando alguém ia discursar contra essa reforma. Estão tratando como um dia histórico algo que é trágico."
"Empresarios e Banqueiros em festa soltando fogos. Que me indigna e o pobre comemorando, pois e o que mais vai se fuder."
Esses cara que tao comerando essa reforma sao os mesmo que vao ver suas familia passar fome quem plantar vai colher que  Deus nos proteja desse abutres
Chora esquerda imunda e imoral
Agora se alguém soltase uma bomba aí não ia fazer falta p niguem
"Infelizmente os Estados e municípios ficaram de fora, por causa de deputados COVARDES ."
Todos esses covardes se venderam! Só sujeiras meu Deus!!
Agora sim foi extinta a aposentadoria no Brasil e não vão chorar depois
"Para o desespero dos esquerdistas. A Direita venceu novamente. Vamos Brasil, Unidos somos fortes contra a tiranía e mentiras da esquerda."
Deve ter rolado um din din ...
O choro é livre e o Lula não.kkkkkk
PTistas comem capim estão chorando chorando kkkkkkkkk
Um bando de urubu em cima do dinheiro de um país que se diz falido.
nós estamos preste á trabalhar até morrer é ainda tem gente alienado comemorando dizendo que o Lula ta prezo
Muito dinheiro rolou. .políticos corruptos
"Só é contra a Reforma quem ñ entende,  para o assalariado é um benefício...as pessoas ñ se informam e ficam contra..."
E os idiotas falando do Lula e pt.
O povo pra gostar de sofrer
Eu tô só vendo o comentários dos pobres burguês fala sério. 😡😡😡
379 vagabundos e pilantras junto com esse governo de bosta!
Indignos! Votam contra o povo!😡
Bando de canalhas e abutres!
"Mano tem muito gente achando que  os políticos vão  se aposentar ganhando um salário  mínimo, ou povo ingênuo."
Os que estão aplaudindo essa reforma devem ser todos ricos certo??? Porque não é possível.... 🤦
E os pobres aqui comemorando a perda dos seus direitos! Não ter consciência de que é explorado faz com vcs lambam as botas de quem pisa em vcs!
Ó Jesus tenha misericórdia de seus filhos que estão nas mãos de um bando de abutres..
"O choro de alívio do Rodrigo Maia de quem vai continuar explorando trabalhadores e vai salvar da falência os negócios do papai, é quase comovente.Brasil é isso, gente que nunca trabalhou ditando as regras do trabalho.Qualquer tentativa de dizer que isso é modernidade contradiz os fatos de que a legislação brasileira retrocede 1 século em relação às demais nações ocidentais. Nem no mais liberal dos países o trabalhador estará tão desamparado.""Entre o mais forte e o mais fraco, a liberdade escraviza e a lei liberta"" - Henri Dominique Lacordaire"
Esse estoria que vão mexer na aposentadoria dos políticos e papo para enganar Besta acordem meu povo políticos NÃO tiram nada deles .😡😡
Estagiário ta bravinho né  kkkk
Reforma assassina!
Depois de aprovado e entrar em vigor e forem cair na real que essa previdência é pra lascar pobre vou dizer: faz arminha que se aposenta!🤣🤣🤣🤣🤣🤣
Coisa boa.Vamos comemorar 😋🍻Vitória 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
"Ptsta só sabe reclamar. Pq não foram as ruas protestar!?  Ah lembrei, vcs são a minoria ..."
"Um monte abestado comemorando a aprovação do texto - base, SÓ tem um porém,  os ratos do congresso não estão inclusos. Entendeu babaca?"
"Pra quem falou que no governo não iria ter toma lá dá cá. Liberou bilhões em emendas,Quem  sofre é  o pobre mesmo."
Só políticos corruptos.
Eira que é muito choro. Kkkkk
Canalhas!!!!!
"Acredito que esses que aplaudem essa reforma no mínimo,. nenhum está incluido nesse novo processo de aposentadoria que acaba de ser aprovada. São todos pertencentes ao topo da pirâmide, pois são os que não foram atigindos pela reforma, vcs tem mais que comemorar, porque nós, da base, trabalhadores acabamos de sofrer uma grande derrota!!!! Que crise é essa??? Acabamos de ouvir o aumento milhonário que, com certeza será aprovado para financiamento das próximas campanhas políticas. Um tapa sem mão na cara do trabalhador que ganha seu sustento honestamente!!"
E que se fudeu foi o pobre😔😔 infelizmente a nossa triste realidade 😔 trabalhar anos pra se aposentar com meio salario mínimo😔
"Lamentável isso só vai favorecer os ricos, os pobres vão te que ajuda os ricos a pagarem por suas dívidas"
"Bando de ratos, ratos,ratos, ratos"
"Faz a arminha né assim que diz? QUEM NUNCA TRABALHOU DITANDO AS REGRAS, parabéns aos envolvidos, sinto muito aos trabalhadores/ eleitores que não votaram nesse verme que vão sofrer juntos. Creio que os que estão comemorando estão muito bem de vida no Greenville pq essa classe não sofre nada."
"379 x 40 Milhões de Reais que o País quebrado vai distribuir após a votação, e os idiotas acreditando que as coisas mudaram...."
Pro azar dos mortadelas
A um homem bomba pra acabar com esses bandos de ladrões do povo brasileiro. Bandos de urubus é canalhas.
Os vagabundos da esquerda que nem sabe o que é uma carteira assinada... choram...kkkkkkk
Dol chateada por da essa notícia rsrsrs
Quero que fiq pior e pior . Quero  que todos políticos ganhe um salário de 50 mil por Quinzena.  . O povo nao tem poder quem tem poder aqui na terra é eles . O povo tem q aceitar e pronto. Não vejo o povo ir pra rua em massa e protestar ficar so resmungando atrás de um computador ou celular.  Então q eles aprovarem ta feito.  Simplesmente isso.  Temos é q se lascar mesmo.
Agora vai começar os conflitos.
"Com compra de votos,infelizmente teve esse resultado que vai lascar com o povo trabalhador."
"Lamentável o que está acontecendo,essa reforma é a volta da ESCRAVIDÃO,agora legalizada.Vergonhosa REFORMA DA PREVIDÊNCIA!!!"
"Venha para Hapvida você também! PLANO de saúde+odonto, à partir de R$109, 87.  Consulte sua idade Whatsapp 📲 989520573Corretora autorizada ✅"
Bando de canalhas!!! E o povo idiota ainda aplaude!!! Tem que ser muito idiota pra aplaudir uma deforma que vai acabar com a previdência social!!!
Estamos ferrados...
"LOUCURA 😱 LOUCURA 😱PLANO DE SAÚDE BARATO E DE QUALIDADE POR 109,87$(0 Á 18 ANOS)+informação 99519204 - 99517495 ⭐⭐⭐⭐⭐"
Que realmente exista um inferno.
"O povo santo da bancada evangélica, que lutam pela desigualdade,lutam pelo preconceito e lutam pelo odio ( a favor claro  ) parabens seus imbecis."
"Como sempre os trabalhadores e assalariados pagam pela crise. Ao analisar cada trecho da nova proposta, vejo que quem perde é o trabalhador e o povo. mais pobre."
Brasil no rumo certo
"Alguém ainda quer se aposentar ,?"
O BRASIL EM CRISE E MILHÕES GASTO NA COMPRA DE VOTOS  DESSA CORJA.PARASITA.TUDO PELO PODER E O POVO POBRE QUE SE LASQUE
Parabéns aos envolvidos em mais esse absurdo!
Pelo jeito tamos ferrados infelizmente
Canalhas
